Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Turks and Caicos Islands,TCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,280.5,276.658,266.756,243.374,218.73,207.642,213.532,225.129,240.44,258.207,274.169,281.284,277.438,256.181,223.172,198.358,195.57,198.096,199.959,201.171,202.923,203.52,207.11,210.248,215.803,215.852,209.348,199.33,191.12,181.405,173.293,167.958,161.607,162.268,171.281,167.999,154.899,145.874,142.252,131.77,119.333,103.683,89.454,75.353,65.321,61.02,60.775,62.12,69.634,65.789,67.963,69.704,70.729,69.541,68.673,69.733,70.997,71.905,73.716,74.228,74.804,
Chad,TCD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,421.427,419.653,420.685,417.487,414.536,420.843,415.67,412.972,410.673,407.404,404.741,417.702,397.994,399.281,402.518,403.542,394.337,391.396,389.101,383.944,379.346,370.545,363.899,353.01,351.47,350.362,349.434,359.746,355.905,355.481,359.857,366.068,368.346,372.919,373.926,372.952,368.824,369.101,371.862,373.393,372.68,371.807,374.774,374.083,373.339,377.286,376.699,371.663,370.456,373.216,369.211,364.353,358.029,356.36,351.758,346.329,346.831,343.204,337.13,330.834,344.715,
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,442.0985182,386.0071738,316.9278701,311.4553978,302.6089105,301.0154173,291.4167296,279.6169705,273.318446,265.1876166,257.0029106,248.0197218,240.8240294,229.3579007,221.5293385,215.1966022,207.8989421,199.3184796,192.0356497,185.7209536,179.8100761,174.9447527,169.5138915,164.4187524,160.3266953,155.7387149,150.9689612,147.0419763,143.4427542,139.5692897,137.8502527,137.85738,131.62495,125.7493981,124.7713526,120.2591827,118.9618093,115.6518542,111.6095534,111.8092308,109.2648951,102.485448,100.8333486,98.26054753,100.6932536,95.79474867,93.41722498,92.06480262,95.35853264,89.00497757,88.57799261,87.19494777,85.88319747,84.02135771,82.92527418,81.69886777,80.6012878,79.66252246,77.244853,76.36075217,77.26180195,
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,137.0970513,135.5074427,135.7665353,132.4781893,128.6691122,128.6837927,127.4352671,127.727707,126.6274597,128.6496517,127.7648493,126.4928216,125.1773184,125.0621897,124.3680228,126.5181726,127.619372,127.3078887,127.8394553,128.5247849,129.4444114,127.3281207,125.4369378,125.9171526,127.2585206,124.3899753,116.0230425,115.3396132,116.0739044,115.1725946,116.2225805,118.3896117,124.781533,135.7068313,141.2637948,138.5872332,132.4150161,126.8283011,122.9987894,128.9430485,128.6732655,129.7584881,132.5493425,133.9513398,132.0358632,131.7484554,123.965467,119.7318668,117.2205302,111.50145,108.8428769,104.9285004,101.1811867,98.030454,95.26644098,,,,,,,
Togo,TGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,373.665,373.835,370.631,370.594,366.077,365.614,361.568,356.946,352.291,351.048,345.095,340.07,335.28,330.891,326.597,320.574,311.586,309.513,304.003,299.394,293.944,285.021,277.651,275.217,268.04,262.968,261.61,256.668,254.678,257.02,264.302,269.565,275.487,281.22,286.83,289.698,293.281,294.38,299.868,300.591,299.201,304.401,300.546,299.357,307.756,304.345,305.977,302.978,306.851,301.505,303.132,294.974,295.812,286.269,285.922,277.686,277.471,267.501,267.117,255.959,255.948,
Thailand,THA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,363.288,340.562,339.995,339.016,331.485,321.803,316.8,313.577,311.521,301.112,290.562,279.366,274.498,263.383,253.989,243.832,235.215,230.763,224.811,216.88,204.61,198.179,195.013,190.192,179.747,171.378,163.746,154.977,152.131,147.39,143.274,139.852,137.421,133.99,131.249,129.83,123.285,118.454,117.194,121.452,124.253,122.558,120.213,118.69,121.048,113.483,102.624,100.436,97.939,95.321,93.078,90.837,88.462,86.192,83.891,81.683,78.069,76.222,74.383,72.547,70.699,
Tajikistan,TJK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,225.455,223.275,221.136,219.73,216.881,217.259,213.999,211.921,209.657,205.356,204.379,201.75,199.671,204.357,201.423,200.554,199.527,199.495,199.722,198.254,201.531,202.378,200.174,198.417,196.287,196.033,197.47,197.478,187.178,186.814,186.067,188.193,214.375,222.875,209.998,203.495,210.008,202.144,189.574,184.254,179.636,178.547,170.59,165.667,160.674,157.552,152.6,151.911,147.349,142.305,144.838,139.43,137.974,133.347,129.972,127.552,125.264,122.767,120.128,115.719,146.13,
Turkmenistan,TKM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,243.812,240.182,237.573,234.022,230.306,229.06,225.506,220.104,220.806,215.89,210.452,208.805,204.142,200.456,196.092,192.672,197.077,195.743,191.54,187.638,183.615,179.529,178.832,179.745,174.7,175.234,172.599,171.606,167.723,168.444,165.498,164.136,163.909,163.622,162.573,161.174,163.765,162.733,157.277,152.169,147.9,150.413,150.549,147.762,144.278,148.599,143.369,140.494,136.536,130.612,127.188,124.332,123.904,123.008,122.284,120.273,121.992,119.058,119.376,116.362,120.764,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,257.7791813,252.8030246,249.7648471,246.1945174,241.5004212,237.5418077,234.1538072,230.9362354,227.7668212,225.0267649,227.7950576,216.7004876,213.8286928,208.0341691,204.3424092,199.1288632,198.2352206,191.6698311,188.5487557,185.5773077,182.2950587,177.3726795,174.5183594,170.0972425,166.6857562,165.3000203,158.8787292,154.840481,151.351225,148.2343637,145.0481985,142.4496184,139.988623,137.6207287,135.3079736,132.6519313,129.7398017,127.0189378,125.4565186,121.9493215,118.169354,116.0336261,113.5208702,112.9502354,110.0436317,107.1199045,105.4450591,104.2115014,102.3103101,100.5110806,102.9961454,97.25056038,95.05171545,93.42787358,91.90448037,91.08678687,90.57773325,90.07006408,88.98452676,87.20286117,109.0125358,
Timor-Leste,TLS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,542.094,537.624,533.101,529.476,525.277,516.081,508.409,499.696,493.617,487.581,482.128,475.446,468.328,460.786,478.539,571.864,556.793,575.398,608.542,597.918,520.355,505.057,488.193,476.704,450.88,449.371,441.823,426.901,425.704,386.355,382.299,380.268,367.659,358.373,348.051,347.543,338.668,329.971,331.119,354.068,254.861,246.251,237.853,230.092,221.844,215.024,207.338,200.407,193.919,188.611,184.027,179.993,175.604,171.341,167.468,163.928,160.915,157.959,155.143,152.451,146.158,
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,320.5549144,314.8962166,315.7842924,306.1655919,301.4474543,297.96012,293.8872544,291.2082879,290.0814295,284.8788398,280.3148808,275.0540122,271.7453897,264.9323969,258.3755795,253.141051,252.5457921,241.3697397,239.8638837,226.0708045,220.8514684,219.0707531,214.9726131,201.0951803,194.1775013,188.6497461,183.5118568,180.5294711,176.5571861,173.0699519,175.4016936,162.8291315,158.5118993,156.6591918,154.2488776,151.9516689,148.0620973,146.3047301,145.2368054,140.8581159,135.9569807,132.3990419,129.2523102,132.7096936,126.3021284,120.5820254,118.3181837,116.3467855,116.4872857,115.361144,111.386796,107.7896717,107.8181294,106.9065882,102.9806245,101.3367321,96.77206564,91.10327131,90.59999909,90.44116885,101.1390159,
Tonga,TON,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,258.729,255.148,248.826,243.718,237.601,230.662,223.52,217.288,211.22,204.547,197.975,191.619,187.3,184.922,181.667,180.397,178.323,177.269,175.987,175.502,175.119,174.492,176.561,173.423,173.201,172.789,172.165,171.613,170.753,170.324,169.896,167.658,166.452,165.233,164.168,162.889,161.65,160.487,159.143,158.245,157.7,157.997,157.11,156.836,156.451,157.788,157.64,157.342,157.242,160.434,156.942,156.854,156.841,156.786,156.977,156.78,156.65,156.729,156.82,156.813,157.135,
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,391.4825264,390.6009794,388.6433969,387.0180603,383.2612919,390.039009,381.4571579,374.4566395,358.2973284,351.5346375,354.9685416,364.9906073,336.5193491,331.6061214,326.789102,319.3887857,312.3914951,303.5707313,294.7942648,285.434688,275.9748905,266.6419498,258.6001841,250.6907192,243.8775878,239.4215633,235.0829275,231.6684075,227.7252279,225.8552537,221.6882001,221.7362784,216.4062712,216.1661672,213.3353287,211.6467614,210.345616,204.1595339,197.9849189,192.2143578,189.1361308,184.6745241,178.8982864,172.9339506,168.6636278,163.0381676,156.5487558,153.180815,149.4975666,147.8094545,144.1642373,143.1888935,141.7955,140.9734477,141.85558,141.8746609,141.1418667,139.272292,137.5133723,135.2160467,141.5584458,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,403.9897043,400.003424,397.430656,394.571042,388.7036791,388.3156832,390.383132,387.1237877,381.8077819,379.4479552,375.4271784,368.8079084,369.481525,361.6339701,358.3213873,355.1199716,346.6769416,340.2041807,335.8474848,332.1126904,328.6324184,324.420817,323.1984586,332.0789618,333.1676715,332.5756923,331.2100954,330.6148971,334.4479975,329.193373,331.6284371,336.4678387,342.3733907,343.7024948,345.9974596,347.0383862,353.5464764,357.1072814,365.9681363,362.0582196,362.8924097,366.4967243,366.5504666,365.3080633,362.798832,356.7841754,348.5379623,340.9156766,333.5735305,322.2387301,312.626853,301.1753932,292.1869852,283.4370881,275.9644466,270.1964778,263.6691575,258.1342955,252.7716096,247.6101544,252.9850845,
Trinidad and Tobago,TTO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,231.777,242.271,231.62,222.861,226.7,222.861,219.975,211.233,220.825,220.108,213.814,208.74,218.976,204.174,191.033,185.172,186.275,187.731,183.16,170.675,177.838,178.495,170.035,172.624,176.44,177.25,170.076,164.298,171.14,166.538,176.975,164.095,172.348,166.199,165.391,161.233,157.576,171.174,158.614,174.467,160.445,151.743,136.97,149.553,131.522,128.745,135.71,131.467,131.329,112.717,119.541,117.897,116.449,113.769,111.506,107.592,110.22,110.601,113.803,111.051,108.557,
Tunisia,TUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,374.205,364.317,350.873,338.944,327.631,317.084,305.843,294.126,283.083,273.292,259.641,245.755,227.496,218.888,208.003,196.395,185.873,174.29,163.475,151.56,144.621,138.866,132.932,125.972,120.288,114.197,107.889,101.865,93.46,91.668,91.476,91.111,92.628,89.508,88.215,86.375,85.98,84.744,80.214,77.423,76.778,76.985,76.336,75.587,74.978,74.253,73.603,72.924,72.27,71.177,70.745,70.068,69.371,68.439,68.027,67.381,63.083,62.891,62.472,62.062,61.947,
Turkiye,TUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.181,174.506,171.553,166.694,165.329,164.744,165.797,162.004,159.447,157.227,155.461,152.943,148.354,145.765,143.016,142.367,140.947,134.17,130.092,128.349,126.604,125.787,123.744,121.159,117.423,114.99,112.474,109.993,106.595,104.328,101.952,99.463,98.067,95.595,93.461,91.614,88.786,86.496,84.153,93.732,79.788,77.739,75.909,74.282,72.619,71.116,69.96,68.412,67.182,65.104,63.836,64.635,60.08,56.695,55.312,54.342,53.88,51.583,49.596,48.281,58.285,
Tuvalu,TUV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,450.73,438.454,424.52,412.459,399.662,387.938,376.053,363.382,352.385,341.504,331.793,321.078,341.663,300.005,288.884,282.361,273.599,266.742,260.415,255.767,251.501,247.487,245.079,243.755,243.019,242.889,244.135,246.566,247.986,248.934,249.652,248.138,270.773,242.611,240.944,241.105,241.727,242.061,243.109,245.052,244.131,242.789,240.493,238.04,234.96,229.176,225.141,223.186,220.953,220.924,221.267,221.824,222.36,221.366,221,220.319,219.334,218.68,217.966,217.301,216.603,
Tanzania,TZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,421.433,417.946,417.498,413.621,412.196,405.965,398.894,389.689,373.022,357.665,347.485,341.695,341.153,326.471,324.846,323.346,318.418,309.85,303.495,294.291,286.716,279.393,278.377,276.042,273.179,275.859,278.572,282.938,289.626,298.096,317.09,324.228,335.965,350.192,355.02,367.129,379.692,398.824,408.439,395.338,397.52,390.835,388.563,378.825,374.784,369.878,361.285,354.485,350.356,339.706,304.36,282.997,262.101,241.458,225.06,211.721,201.52,194.219,188.809,183.017,188.043,
Uganda,UGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,364.382,349.24,332.902,327.262,319.296,312.323,312.338,305.305,303.292,298.577,297.566,320.096,319.187,343.798,321.589,346.976,350.278,351.271,329.854,333.398,342.43,346.145,350.228,354.673,361.821,357.532,368.651,375.089,380.124,395.344,411.442,427.476,438.962,456.779,455.207,453.343,449.67,449.004,445.869,440.216,440.046,440.85,440.994,447.131,438.38,414.15,383.971,374.543,370.467,357.963,352.022,336.068,317.869,297.19,293.565,280.116,264.368,262.371,247.133,243.695,244.897,
Ukraine,UKR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,115.714,116.153,115.628,111.624,107.302,109.963,107.301,110.251,107.881,108.224,111.074,108.586,109.423,108.432,110.668,112.739,112.758,113.909,115.565,117.53,117.707,118.779,117.203,114.994,118.521,115.752,104.7,105.884,105.82,107.804,110.978,117.105,122.993,131.068,138.26,148.323,144.943,138.367,128.289,132.509,135.32,136.012,140.47,142.175,145.821,150.196,142.426,146.547,145.477,127.738,118.251,111.607,112.032,111.279,,,,,,,,
Upper middle income,UMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,364.5867244,320.7214611,267.8899165,262.9113018,256.3561442,249.6809157,245.2102744,239.8542028,234.6300052,229.7941505,224.8021877,216.5787278,209.8557445,201.6322806,195.2606116,190.0316753,184.875405,178.902276,174.4716129,170.131441,165.9981957,161.1057412,156.9954241,153.0648815,149.7675103,145.8561984,140.0310801,135.8562603,133.1374281,130.4455783,129.0050459,128.9614855,125.3239324,123.6432205,123.5397309,119.3823786,117.1603542,114.2138794,110.6797727,112.4953922,109.7762024,105.35439,104.9930069,104.4979711,102.8280785,100.9192859,98.01704805,95.62532454,95.14828875,91.10730385,89.17813646,86.86132804,84.19572291,82.4367182,80.73999086,76.73987531,75.09376779,73.47345436,71.90463536,70.57148466,76.90405905,
Uruguay,URY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,134.354,132.917,131.694,130.598,129.546,128.457,127.304,126.137,124.845,123.56,122.252,120.952,119.952,118.532,117.48,116.576,115.771,114.941,113.946,112.637,110.876,108.733,106.463,104.307,102.476,101.152,100.31,99.729,99.189,98.469,97.357,95.862,94.214,92.636,91.334,90.492,90.117,90.02,89.961,89.749,89.127,88.083,86.805,85.416,84.159,83.254,82.512,82.075,81.727,81.386,80.926,80.349,79.748,79.203,78.778,78.547,78.503,78.365,77.935,76.977,77.305,
United States,USA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,130.63,126.608,128.623,130.297,129.095,128.619,128.744,127.484,130.822,128.864,128.466,125.887,124.305,122.92,117.149,112.933,110.078,107.656,105.872,102.067,102.561,100.866,97.53,97.093,96.122,95.529,94.575,94.286,94.402,92.515,90.868,90.652,88.984,90.066,89.515,89.372,87.123,85.4,83.564,83.804,83.359,84.172,83.72,83.557,81.47,81.507,80.928,79.447,78.705,79.055,77.159,77.926,77.717,78.093,79.382,80.43,82.117,81.996,80.613,79.668,,
Uzbekistan,UZB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,198.055,196.682,193.748,190.077,185.913,186.669,184.52,181.205,177.9,171.208,172.097,168.584,166.331,170.203,165.745,166.096,160.105,163.71,161.765,161.117,160.261,159.024,158.58,158.045,157.689,156.435,155.602,154.787,154.981,154.977,155.836,158.731,159.746,164.052,165.775,165.18,164.561,163.9,161.376,158.179,155.725,153.29,149.584,146.327,142.871,148.799,147.304,143.344,139.333,138.456,136.35,131.942,129.628,125.84,123.192,121.508,119.93,117.333,116.985,116.272,127.314,
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,236.751,222.046,213.197,203.278,194.425,184.198,175.016,169.705,163.461,157.988,154.026,151.698,153.661,149.018,141.823,138.409,140.299,139.602,145.263,150.422,150.852,152.472,154.978,153.781,153.626,152.204,150.389,146.64,136.29,130.356,131.739,125.104,130.758,136.252,142.408,141.185,149.754,156.138,151.388,143.717,142.601,135.223,130.445,132.35,127.534,120.73,114.4,108.553,102.434,104.269,108.492,111.694,115.195,118.802,112.426,113.866,114.762,114.217,114.561,125.611,127.246,
"Venezuela, RB",VEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,254.901,248.142,245.599,239.393,233.001,222.427,214.719,211.406,203.986,203.864,187.035,180.423,174.086,169.108,162.626,156.415,153.148,146.168,141.496,140.51,138.793,131.72,129.081,124.628,124.276,123.117,119.046,118.887,115.94,113.532,114.384,109.056,109.572,106.327,106.033,104.336,105.926,99.78,98.344,102.543,96.721,106.608,96.198,102.206,99.028,96.902,95.8,92.836,96.605,95.969,94.385,94.581,91.601,92.159,94.109,92.48,96.697,102.428,100.233,97.599,110.38,
British Virgin Islands,VGB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,249.106,233.297,219.284,206.667,201.788,198.24,199.632,199.996,195.692,183.054,167.035,165.559,164.061,151.101,143.282,144.81,141.265,144.718,145.015,140.093,135.854,137.655,126.931,128.673,119.464,118.82,119.275,120.376,115.872,113.636,110.283,111.937,106.049,102.061,96.441,89.915,83.322,81.072,74.432,77.698,82.618,86.603,85.543,83.512,76.651,70.226,69.622,62.812,60.791,58.786,59,58.722,58.822,58.381,58.465,58.157,58.127,71.582,58.091,58.401,58.994,
Virgin Islands (U.S.),VIR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,196.555,203.633,212.371,221.521,192.862,173.394,190.075,182.707,181.114,179.929,178.55,168.471,173.413,160.801,158.099,155.571,153.005,149.29,146.732,143.886,136.393,134.041,131.231,129.026,126.332,124.327,120.704,114.744,111.863,109.451,107.448,105.065,103.083,101.417,98.949,98.991,94.045,92.927,93.317,94.973,87.782,87.194,86.652,89.704,89.621,87.839,92.861,94.473,79.584,77.338,79.611,73.411,73.264,70.521,68.41,59.37,56.192,56.57,54.098,54.06,54.626,
Vietnam,VNM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,201.68,194.568,192.716,205.081,199.69,202.22,202.886,204.514,232.879,215.093,213.751,208.742,240.026,208.823,212.239,157.161,144.778,142.173,133.548,130.806,130.094,128.649,120.912,121.518,120.777,121.033,113.266,112.898,112.446,105.618,105.527,99.239,99.599,93.212,93.144,88.346,88.865,90.044,87.496,86.091,86.176,85.224,84.219,82.935,81.755,81.535,81.298,80.254,80.279,80.242,80.359,79.307,79.378,79.029,78.213,77.801,77.121,77.488,77.12,76.268,68.075,
Vanuatu,VUT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,384.086,378.277,372.69,366.197,358.637,351.692,345.129,338.421,332.245,327.245,321.546,316.064,311.563,303.475,297.026,290.522,283.57,277.37,269.724,255.577,243.915,230.235,216.367,204.8,192.963,194.964,183.099,194.078,173.431,174.006,164.405,164.139,162.635,162.707,160.685,160.113,151.899,151.037,150.371,158.891,148.181,147.788,146.624,144.836,144.215,143.261,142.058,140.214,139.084,138.037,138.876,138.779,139.836,138.934,141.771,141.941,141.075,139.974,140.633,140.158,140.202,
World,WLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,302.2391783,284.4832825,264.60006,261.5160966,256.3483443,256.827054,252.1529406,246.8676882,241.9402314,238.5140904,235.9345647,233.4494954,225.7088483,220.1970689,215.8386225,211.869439,207.6686672,201.9928388,197.5711595,192.7607821,188.77242,184.2481091,180.374278,177.4066131,174.3751053,171.6393224,167.773355,165.4887632,163.701885,161.3424222,158.8064895,158.9765677,156.784555,156.0390765,155.8810137,154.4351725,153.5387768,150.9188903,148.9417255,147.8002711,146.1912302,143.5698791,141.9971558,140.1119213,139.1284543,135.6120668,132.0800262,129.9482297,129.367889,125.6196125,123.6734445,121.3920382,119.5051115,117.8084351,116.9788027,116.2636237,115.2045774,113.9019936,113.1933865,114.4972255,126.0763579,
Samoa,WSM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,346.451,337.099,327.869,318.836,361.687,300.352,294.113,284.375,275.69,266.001,257.254,249.018,240.243,231.306,223.079,215.198,208.05,201.529,195.565,190.104,185.515,181.019,177.547,173.915,171.234,167.863,165.151,162.06,159.292,156.839,156.206,154.382,148.43,145.091,142.095,139.125,136.162,133.288,130.488,127.706,124.83,121.938,119.045,116.685,114.109,113.575,109.964,109.003,108.351,139.73,108.202,109.106,110.882,108.403,108.176,107.913,107.866,107.634,107.6,114.303,107.299,
Kosovo,XKX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,172.423,169.619,168.069,166.377,165.963,164.289,162.598,160.695,158.686,156.633,154.51,152.4,150.212,148.101,145.513,144.047,142.138,140.228,138.145,135.689,133.577,131.953,129.879,127.389,124.872,123.739,122.459,120.594,119.097,117.586,115.941,114.099,112.071,109.699,107.402,105.082,102.622,100.271,105.516,106.038,92.914,90.426,88.913,86.34,83.773,81.299,83.876,74.66,66.856,61.415,60.591,59.123,56.071,54.017,52.33,52.37,52.525,53.171,53.612,51.535,55.825,
"Yemen, Rep.",YEM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,350.831,348.066,355.475,364.499,352.37,351.072,346.691,342.195,338.986,326.628,320.096,318.614,311.628,308.376,302.426,298.049,290.544,288.218,282.915,277.392,268.556,264.086,265.643,248.575,242.137,241.13,243.774,232.167,226.271,223.968,220.868,215.831,214.604,210.572,210.958,205.496,205.363,198.607,197.401,190.596,184.41,178.772,171.999,165.576,164.993,159.73,153.521,148.118,147.233,142.719,142.848,141.619,142.587,141.127,142.244,149.098,148.842,148.962,153.865,153.203,163.202,
South Africa,ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,320.929,314.063,310.34,306.862,302.314,297.05,292.691,287.453,283.838,278.413,272.609,267.082,262.841,256.994,251.635,246.405,240.245,234.174,228.132,225.384,223.303,218.65,216.151,213.111,214.052,212.607,206.772,211.032,205.76,211.928,206.615,205.508,204.118,208.24,221.265,228.505,255.787,277.359,298.727,318.509,342.423,370.311,407.094,436.005,453.713,460.982,459.37,443.684,424.313,402.427,374.173,346.302,320.819,304.887,286.397,277.004,264.877,255.495,246.989,236.101,256.616,
Zambia,ZMB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,321.924,318.722,316.848,313.504,316.594,307.795,307.5,305.277,306.722,302.721,301.556,296.319,292.198,287.313,281.982,277.817,269.324,264.036,264.913,267.607,271.076,271.046,270.888,282.169,291.644,309.591,326.042,338.723,359.191,379.2,402.727,425.691,445.314,457.068,479.806,492.92,508.013,524.425,541.851,552.307,542.937,538.365,539.884,519.29,512.372,498.549,480.124,461.937,431.183,407.413,365.922,342.386,313.925,295.804,275.841,259.209,248.471,237.652,228.649,219.249,225.21,
Zimbabwe,ZWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,298.765,298.708,295.259,292.298,289.764,286.363,282.92,284.6,283.525,285.285,281.038,278.709,275.147,271.995,269.27,268.924,268.667,269.611,271.031,267.379,246.727,234.797,232.351,230.032,225.243,216.932,210.348,215.857,230.356,247.505,268.835,304.063,337.534,384.244,427.168,476.227,524.835,549.188,576.546,624.892,652.635,752.858,674.352,721.038,681.731,678.049,655.237,657.128,618.101,582.977,525.328,453.425,414.143,380.434,355.43,338.869,325.287,315.15,304.769,302.949,295.007,
